,2,3,4,6,7,8,9,10,11,12,14,15,16,17,19,21,22,23,24,25,27,28,29,30,31,32,34,35,36,37,38,39,40,41,42,43,44,45,46,47,49,50,51,52,54,56,57,58,59,60
bspl4.10,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154,-0.059708528098651154
bspl4.11,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683,-0.06455872457035683
bspl4.12,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126,-0.058340977205691126
bspl4.13,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046,-0.08079612156294046
bspl4.14,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131,-0.04700413401156131
bspl4.15,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458,-0.09200546619946458
bspl4.16,0.09436847067341535,0.11116493970771497,0.09436847067341535,0.100046168027544,0.11700924997898338,0.11116493970771497,0.11700924997898338,0.11700924997898338,0.11700924997898338,0.11116493970771497,0.10522511621743996,0.11700924997898338,0.10466736237700103,0.11700924997898338,0.09474930486166555,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.10466736237700103,0.09436847067341535,0.09436847067341535,0.09436847067341535,0.1100099873970494,0.09474930486166555,0.11116493970771497,0.1100099873970494,0.11116493970771497,0.11700924997898338,0.11116493970771497,0.11116493970771497,0.09474930486166555,0.11700924997898338,0.11116493970771497,0.1100099873970494,0.11700924997898338,0.11700924997898338,0.1100099873970494,0.10522511621743996,0.09436847067341535,0.09436847067341535,0.10466736237700103,0.10466736237700103,0.11700924997898338,0.10466736237700103
bspl4.17,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499,0.2253481662143499
bspl4.18,0.06113641377503706,0.0477225949099396,0.06113641377503706,0.06113641377503706,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.04892979758984791,0.0477225949099396,0.06113641377503706,0.0477225949099396,0.06113641377503706,0.05078472591348915,0.05078472591348915,0.05078472591348915,0.04892979758984791,0.05078472591348915,0.050925779565075095,0.0533844584404968,0.05232042905546269,0.050925779565075095,0.050925779565075095,0.06113641377503706,0.06113641377503706,0.06113641377503706,0.0477225949099396,0.06113641377503706,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.06113641377503706,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.0477225949099396,0.04892979758984791,0.06113641377503706,0.06113641377503706,0.04892979758984791,0.050925779565075095,0.0477225949099396,0.05078472591348915
bspl4.19,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851,0.614257170794851
bspl4.20,0.2936579443773649,0.2412662088593767,0.2936579443773649,0.28928601765440953,0.2412662088593767,0.2412662088593767,0.2412662088593767,0.2412662088593767,0.2412662088593767,0.24393646450877246,0.2544725092434717,0.2412662088593767,0.28630957578459304,0.2412662088593767,0.28928601765440953,0.2626469198035958,0.2626469198035958,0.2626469198035958,0.2544725092434717,0.2626469198035958,0.2626469198035958,0.27112295984478507,0.267133105611552,0.2626469198035958,0.263975493708674,0.2936579443773649,0.2936579443773649,0.2936579443773649,0.24393646450877246,0.29155083828534206,0.2412662088593767,0.24393646450877246,0.2412662088593767,0.2412662088593767,0.2412662088593767,0.24393646450877246,0.29155083828534206,0.2412662088593767,0.2412662088593767,0.24393646450877246,0.2412662088593767,0.2412662088593767,0.24393646450877246,0.2544725092434717,0.2936579443773649,0.2936579443773649,0.25795403226943003,0.2626469198035958,0.2412662088593767,0.2626469198035958
bspl4.21,0.13338601788782498,0.12234515753721932,0.13338601788782498,0.13338601788782498,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12659086736020433,0.12234515753721932,0.13338601788782498,0.12234515753721932,0.13338601788782498,0.12707493543037018,0.12659086736020433,0.12707493543037018,0.12659086736020433,0.12707493543037018,0.12707493543037018,0.13078304344000452,0.13078304344000452,0.12707493543037018,0.129209069431835,0.13338601788782498,0.13338601788782498,0.13338601788782498,0.12234515753721932,0.13338601788782498,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.13338601788782498,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12234515753721932,0.12659086736020433,0.13338601788782498,0.13338601788782498,0.12659086736020433,0.12707493543037018,0.12234515753721932,0.12659086736020433
bspl4.22,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842,-0.0006708127175607842
bspl4.23,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568,-0.011070494171808568
bspl4.24,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256,-0.054141881140687256
bspl4.25,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183,-0.03440063098464183
bspl4.26,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375,-0.055953881233866375
bspl4.27,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064,-0.024341762991823064
